ICD9Code,Alternate Code,ICD10Code,Invalid Gender,Concept Name
65843,658.43,O41.1033,M,Amniotic infect-antepart
65843,658.43,O41.1034,M,Amniotic infect-antepart
65843,658.43,O41.1035,M,Amniotic infect-antepart
65843,658.43,O41.1039,M,Amniotic infect-antepart
65843,658.43,O41.1211,M,Amniotic infect-antepart
65843,658.43,O41.1212,M,Amniotic infect-antepart
65843,658.43,O41.1213,M,Amniotic infect-antepart
65843,658.43,O41.1214,M,Amniotic infect-antepart
65843,658.43,O41.1215,M,Amniotic infect-antepart
65843,658.43,O41.1219,M,Amniotic infect-antepart
65843,658.43,O41.1221,M,Amniotic infect-antepart
65843,658.43,O41.1222,M,Amniotic infect-antepart
65843,658.43,O41.1223,M,Amniotic infect-antepart
65843,658.43,O41.1224,M,Amniotic infect-antepart
65843,658.43,O41.1225,M,Amniotic infect-antepart
65843,658.43,O41.1229,M,Amniotic infect-antepart
65843,658.43,O41.1231,M,Amniotic infect-antepart
65843,658.43,O41.1232,M,Amniotic infect-antepart
65843,658.43,O41.1233,M,Amniotic infect-antepart
65843,658.43,O41.1234,M,Amniotic infect-antepart
65843,658.43,O41.1235,M,Amniotic infect-antepart
65843,658.43,O41.1239,M,Amniotic infect-antepart
65843,658.43,O41.1411,M,Amniotic infect-antepart
65843,658.43,O41.1412,M,Amniotic infect-antepart
65843,658.43,O41.1413,M,Amniotic infect-antepart
65843,658.43,O41.1414,M,Amniotic infect-antepart
65843,658.43,O41.1415,M,Amniotic infect-antepart
65843,658.43,O41.1419,M,Amniotic infect-antepart
65843,658.43,O41.1421,M,Amniotic infect-antepart
65843,658.43,O41.1422,M,Amniotic infect-antepart
65843,658.43,O41.1423,M,Amniotic infect-antepart
65843,658.43,O41.1424,M,Amniotic infect-antepart
65843,658.43,O41.1425,M,Amniotic infect-antepart
65843,658.43,O41.1429,M,Amniotic infect-antepart
65843,658.43,O41.1431,M,Amniotic infect-antepart
65843,658.43,O41.1432,M,Amniotic infect-antepart
65843,658.43,O41.1433,M,Amniotic infect-antepart
65843,658.43,O41.1434,M,Amniotic infect-antepart
65843,658.43,O41.1435,M,Amniotic infect-antepart
65843,658.43,O41.1439,M,Amniotic infect-antepart
65880,658.80,O41.8X90,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X91,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X92,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X93,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X94,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X95,M,Amniotic prob NEC-unspec
65880,658.80,O41.8X99,M,Amniotic prob NEC-unspec
65881,658.81,O41.8X10,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X20,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X30,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X11,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X12,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X13,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X14,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X15,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X19,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X21,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X22,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X23,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X24,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X25,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X29,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X31,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X32,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X33,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X34,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X35,M,Amniotic prob NEC-deliv
65881,658.81,O41.8X39,M,Amniotic prob NEC-deliv
65883,658.83,O41.8X10,M,Amnion prob NEC-antepart
65883,658.83,O41.8X20,M,Amnion prob NEC-antepart
65883,658.83,O41.8X30,M,Amnion prob NEC-antepart
65883,658.83,O41.8X11,M,Amnion prob NEC-antepart
65883,658.83,O41.8X12,M,Amnion prob NEC-antepart
65883,658.83,O41.8X13,M,Amnion prob NEC-antepart
65883,658.83,O41.8X14,M,Amnion prob NEC-antepart
65883,658.83,O41.8X15,M,Amnion prob NEC-antepart
65883,658.83,O41.8X19,M,Amnion prob NEC-antepart
65883,658.83,O41.8X21,M,Amnion prob NEC-antepart
65883,658.83,O41.8X22,M,Amnion prob NEC-antepart
65883,658.83,O41.8X23,M,Amnion prob NEC-antepart
65883,658.83,O41.8X24,M,Amnion prob NEC-antepart
65883,658.83,O41.8X25,M,Amnion prob NEC-antepart
65883,658.83,O41.8X29,M,Amnion prob NEC-antepart
65883,658.83,O41.8X31,M,Amnion prob NEC-antepart
65883,658.83,O41.8X32,M,Amnion prob NEC-antepart
65883,658.83,O41.8X33,M,Amnion prob NEC-antepart
65883,658.83,O41.8X34,M,Amnion prob NEC-antepart
65883,658.83,O41.8X35,M,Amnion prob NEC-antepart
65883,658.83,O41.8X39,M,Amnion prob NEC-antepart
65890,658.90,O41.90X0,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X1,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X2,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X3,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X4,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X5,M,Amniotic prob NOS-unspec
65890,658.90,O41.90X9,M,Amniotic prob NOS-unspec
65891,658.91,O41.91X0,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X0,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X0,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X1,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X2,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X3,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X4,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X5,M,Amniotic prob NOS-deliv
65891,658.91,O41.91X9,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X1,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X2,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X3,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X4,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X5,M,Amniotic prob NOS-deliv
65891,658.91,O41.92X9,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X1,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X2,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X3,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X4,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X5,M,Amniotic prob NOS-deliv
65891,658.91,O41.93X9,M,Amniotic prob NOS-deliv
65893,658.93,O41.91X0,M,Amnion prob NOS-antepart
65893,658.93,O41.92X0,M,Amnion prob NOS-antepart
65893,658.93,O41.93X0,M,Amnion prob NOS-antepart
65893,658.93,O41.91X1,M,Amnion prob NOS-antepart
65893,658.93,O41.91X2,M,Amnion prob NOS-antepart
65893,658.93,O41.91X3,M,Amnion prob NOS-antepart
65893,658.93,O41.91X4,M,Amnion prob NOS-antepart
65893,658.93,O41.91X5,M,Amnion prob NOS-antepart
65893,658.93,O41.91X9,M,Amnion prob NOS-antepart
65893,658.93,O41.92X1,M,Amnion prob NOS-antepart
65893,658.93,O41.92X2,M,Amnion prob NOS-antepart
65893,658.93,O41.92X3,M,Amnion prob NOS-antepart
65893,658.93,O41.92X4,M,Amnion prob NOS-antepart
65893,658.93,O41.92X5,M,Amnion prob NOS-antepart
65893,658.93,O41.92X9,M,Amnion prob NOS-antepart
65893,658.93,O41.93X1,M,Amnion prob NOS-antepart
65893,658.93,O41.93X2,M,Amnion prob NOS-antepart
65893,658.93,O41.93X3,M,Amnion prob NOS-antepart
65893,658.93,O41.93X4,M,Amnion prob NOS-antepart
65893,658.93,O41.93X5,M,Amnion prob NOS-antepart
65893,658.93,O41.93X9,M,Amnion prob NOS-antepart
65900,659.00,O61.1,M,Fail mechan induct-unsp
65901,659.01,O61.1,M,Fail mech induct-deliver
65903,659.03,O61.1,M,Fail mech induct-antepar
65910,659.10,O61.0,M,Fail induction NOS-unsp
65911,659.11,O61.0,M,Fail induction NOS-deliv
65911,659.11,O61.9,M,Fail induction NOS-deliv
65911,659.11,O61.8,M,Fail induction NOS-deliv
65913,659.13,O61.0,M,Fail induct NOS-antepart
65920,659.20,O75.2,M,Pyrexia in labor-unspec
65921,659.21,O75.2,M,Pyrexia in labor-deliver
65923,659.23,O75.2,M,Pyrexia in labor-antepar
65930,659.30,O75.3,M,Septicemia in labor-unsp
65931,659.31,O75.3,M,Septicem in labor-deliv
65933,659.33,O75.3,M,Septicem in labor-antepa
65940,659.40,O09.40,M,Grand multiparity-unspec
65941,659.41,O09.41,M,Grand multiparity-deliv
65941,659.41,O09.42,M,Grand multiparity-deliv
65941,659.41,O09.43,M,Grand multiparity-deliv
65943,659.43,O09.41,M,Grand multiparity-antepa
65943,659.43,O09.42,M,Grand multiparity-antepa
65943,659.43,O09.43,M,Grand multiparity-antepa
65950,659.50,O09.519,M,Elderly primigravid-unsp
65951,659.51,O09.511,M,Elderly primigravida-del
65951,659.51,O09.512,M,Elderly primigravida-del
65951,659.51,O09.513,M,Elderly primigravida-del
65953,659.53,O09.511,M,Elder primigravid-antepa
65953,659.53,O09.512,M,Elder primigravid-antepa
65953,659.53,O09.513,M,Elder primigravid-antepa
65960,659.60,O09.529,M,Elderly multigravida-uns
65961,659.61,O09.521,M,Elderly multigravida-del
65961,659.61,O09.522,M,Elderly multigravida-del
65961,659.61,O09.523,M,Elderly multigravida-del
65963,659.63,O09.521,M,Elderly multigravd-antep
65963,659.63,O09.522,M,Elderly multigravd-antep
65963,659.63,O09.523,M,Elderly multigravd-antep
65970,659.70,O76,M,Abn ftl hrt rate/rhy-uns
65971,659.71,O76,M,Abn ftl hrt rate/rhy-del
65973,659.73,O76,M,Abn ftl hrt rate/rhy-ant
65980,659.80,O75.89,M,Complic labor NEC-unsp
65981,659.81,O75.89,M,Complic labor NEC-deliv
65983,659.83,O75.89,M,Compl labor NEC-antepart
65990,659.90,O75.9,M,Complic labor NOS-unsp
65991,659.91,O75.9,M,Complic labor NOS-deliv
65993,659.93,O75.9,M,Compl labor NOS-antepart
66000,660.00,O64.9XX0,M,Obstruct/fet malpos-unsp
66001,660.01,O64.9XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.1XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.2XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.3XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.4XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.5XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX0,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.8XX9,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX1,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX2,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX3,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX4,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX5,M,Obstruc/fet malpos-deliv
66001,660.01,O64.9XX9,M,Obstruc/fet malpos-deliv
66003,660.03,O64.9XX0,M,Obstruc/fet malpos-antep
66010,660.10,O65.4,M,Bony pelv obstruc-unspec
66011,660.11,O65.4,M,Bony pelv obstruct-deliv
66011,660.11,O65.0,M,Bony pelv obstruct-deliv
66011,660.11,O65.1,M,Bony pelv obstruct-deliv
66011,660.11,O65.2,M,Bony pelv obstruct-deliv
66011,660.11,O65.3,M,Bony pelv obstruct-deliv
66013,660.13,O65.4,M,Bony pelv obstruc-antepa
66020,660.20,O65.9,M,Abn pelv tiss obstr-unsp
66021,660.21,O65.5,M,Abn pelv tis obstr-deliv
66021,660.21,O65.8,M,Abn pelv tis obstr-deliv
66021,660.21,O65.9,M,Abn pelv tis obstr-deliv
66023,660.23,O65.9,M,Abn pelv tis obstr-antep
66030,660.30,O64.0XX0,M,Persist occipitpost-unsp
66031,660.31,O64.0XX0,M,Persist occiptpost-deliv
66031,660.31,O64.0XX1,M,Persist occiptpost-deliv
66031,660.31,O64.0XX2,M,Persist occiptpost-deliv
66031,660.31,O64.0XX3,M,Persist occiptpost-deliv
66031,660.31,O64.0XX4,M,Persist occiptpost-deliv
66031,660.31,O64.0XX5,M,Persist occiptpost-deliv
66031,660.31,O64.0XX9,M,Persist occiptpost-deliv
66033,660.33,O64.0XX0,M,Persist occiptpost-antep
66040,660.40,O66.0,M,Shoulder dystocia-unspec
66041,660.41,O66.0,M,Shoulder dystocia-deliv
66043,660.43,O66.0,M,Shoulder dystocia-antepa
66050,660.50,O66.1,M,Locked twins-unspecified
66051,660.51,O66.1,M,Locked twins-delivered
66053,660.53,O66.1,M,Locked twins-antepartum
66060,660.60,O66.40,M,Fail trial lab NOS-unsp
66061,660.61,O66.40,M,Fail trial lab NOS-deliv
66061,660.61,O66.41,M,Fail trial lab NOS-deliv
66063,660.63,O66.40,M,Fail trial lab NOS-antep
66070,660.70,O66.5,M,Failed forcep NOS-unspec
66071,660.71,O66.5,M,Failed forceps NOS-deliv
66073,660.73,O66.5,M,Fail forceps NOS-antepar
66080,660.80,O66.8,M,Obstruc labor NEC-unspec
66081,660.81,O66.8,M,Obstruct labor NEC-deliv
66081,660.81,O66.2,M,Obstruct labor NEC-deliv
66081,660.81,O66.3,M,Obstruct labor NEC-deliv
66081,660.81,O66.6,M,Obstruct labor NEC-deliv
66083,660.83,O66.8,M,Obstruc labor NEC-antepa
66090,660.90,O66.9,M,Obstruc labor NOS-unspec
66091,660.91,O66.9,M,Obstruct labor NOS-deliv
66093,660.93,O66.9,M,Obstruc labor NOS-antepa
66100,661.00,O62.0,M,Prim uterine inert-unsp
66101,661.01,O62.0,M,Prim uterine inert-deliv
66103,661.03,O62.0,M,Prim uter inert-antepart
66110,661.10,O62.1,M,Sec uterine inert-unspec
66111,661.11,O62.1,M,Sec uterine inert-deliv
66113,661.13,O62.1,M,Sec uterine inert-antepa
66120,661.20,O62.2,M,Uterine inertia NEC-unsp
66121,661.21,O62.2,M,Uterine inert NEC-deliv
66123,661.23,O62.2,M,Uterine inert NEC-antepa
66130,661.30,O62.3,M,Precipitate labor-unspec
66131,661.31,O62.3,M,Precipitate labor-deliv
66133,661.33,O62.3,M,Precipitate labor-antepa
66140,661.40,O62.4,M,Uter dystocia NOS-unspec
66141,661.41,O62.4,M,Uter dystocia NOS-deliv
66143,661.43,O62.4,M,Uter dystocia NOS-antepa
66190,661.90,O62.9,M,Abnormal labor NOS-unsp
66191,661.91,O62.9,M,Abnormal labor NOS-deliv
66191,661.91,O62.8,M,Abnormal labor NOS-deliv
66193,661.93,O62.9,M,Abnorm labor NOS-antepar
66200,662.00,O63.0,M,Prolonged 1st stage-unsp
66201,662.01,O63.0,M,Prolong 1st stage-deliv
66203,662.03,O63.0,M,Prolong 1st stage-antepa
66210,662.10,O63.9,M,Prolonged labor NOS-unsp
66211,662.11,O63.9,M,Prolong labor NOS-deliv
66213,662.13,O63.9,M,Prolong labor NOS-antepa
66220,662.20,O63.1,M,Prolonged 2nd stage-unsp
66221,662.21,O63.1,M,Prolong 2nd stage-deliv
66223,662.23,O63.1,M,Prolong 2nd stage-antepa
66230,662.30,O63.2,M,Delay del 2nd twin-unsp
66231,662.31,O63.2,M,Delay del 2nd twin-deliv
66233,662.33,O63.2,M,Delay del 2 twin-antepar
66300,663.00,O69.0XX0,M,Cord prolapse-unspec
66301,663.01,O69.0XX0,M,Cord prolapse-delivered
66301,663.01,O69.0XX1,M,Cord prolapse-delivered
66301,663.01,O69.0XX2,M,Cord prolapse-delivered
66301,663.01,O69.0XX3,M,Cord prolapse-delivered
66301,663.01,O69.0XX4,M,Cord prolapse-delivered
66301,663.01,O69.0XX5,M,Cord prolapse-delivered
66301,663.01,O69.0XX9,M,Cord prolapse-delivered
66303,663.03,O69.0XX0,M,Cord prolapse-antepartum
66310,663.10,O69.1XX0,M,Cord around neck-unspec
66311,663.11,O69.1XX0,M,Cord around neck-deliver
66311,663.11,O69.1XX1,M,Cord around neck-deliver
66311,663.11,O69.1XX2,M,Cord around neck-deliver
66311,663.11,O69.1XX3,M,Cord around neck-deliver
66311,663.11,O69.1XX4,M,Cord around neck-deliver
66311,663.11,O69.1XX5,M,Cord around neck-deliver
66311,663.11,O69.1XX9,M,Cord around neck-deliver
66313,663.13,O69.1XX0,M,Cord around neck-antepar
66320,663.20,O69.2XX0,M,Cord compress NEC-unspec
66321,663.21,O69.2XX0,M,Cord compress NEC-deliv
66321,663.21,O69.2XX1,M,Cord compress NEC-deliv
66321,663.21,O69.2XX2,M,Cord compress NEC-deliv
66321,663.21,O69.2XX3,M,Cord compress NEC-deliv
66321,663.21,O69.2XX4,M,Cord compress NEC-deliv
66321,663.21,O69.2XX5,M,Cord compress NEC-deliv
66321,663.21,O69.2XX9,M,Cord compress NEC-deliv
66323,663.23,O69.2XX0,M,Cord compres NEC-antepar
66330,663.30,O69.81X0,M,Cord entangle NEC-unspec
66330,663.30,O69.82X0,M,Cord entangle NEC-unspec
66330,663.30,O69.89X0,M,Cord entangle NEC-unspec
66331,663.31,O69.81X0,M,Cord entangle NEC-deliv
66331,663.31,O69.82X0,M,Cord entangle NEC-deliv
66331,663.31,O69.89X0,M,Cord entangle NEC-deliv
66331,663.31,O69.81X1,M,Cord entangle NEC-deliv
66331,663.31,O69.81X2,M,Cord entangle NEC-deliv
66331,663.31,O69.81X3,M,Cord entangle NEC-deliv
66331,663.31,O69.81X4,M,Cord entangle NEC-deliv
66331,663.31,O69.81X5,M,Cord entangle NEC-deliv
66331,663.31,O69.81X9,M,Cord entangle NEC-deliv
66331,663.31,O69.82X1,M,Cord entangle NEC-deliv
66331,663.31,O69.82X2,M,Cord entangle NEC-deliv
66331,663.31,O69.82X3,M,Cord entangle NEC-deliv
66331,663.31,O69.82X4,M,Cord entangle NEC-deliv
66331,663.31,O69.82X5,M,Cord entangle NEC-deliv
66331,663.31,O69.82X9,M,Cord entangle NEC-deliv
66331,663.31,O69.89X1,M,Cord entangle NEC-deliv
66331,663.31,O69.89X2,M,Cord entangle NEC-deliv
66331,663.31,O69.89X3,M,Cord entangle NEC-deliv
66331,663.31,O69.89X4,M,Cord entangle NEC-deliv
66331,663.31,O69.89X5,M,Cord entangle NEC-deliv
66331,663.31,O69.89X9,M,Cord entangle NEC-deliv
66333,663.33,O69.81X0,M,Cord entangl NEC-antepar
66333,663.33,O69.82X0,M,Cord entangl NEC-antepar
66333,663.33,O69.89X0,M,Cord entangl NEC-antepar
66340,663.40,O69.3XX0,M,Short cord-unspecified
66341,663.41,O69.3XX0,M,Short cord-delivered
66341,663.41,O69.3XX1,M,Short cord-delivered
66341,663.41,O69.3XX2,M,Short cord-delivered
66341,663.41,O69.3XX3,M,Short cord-delivered
66341,663.41,O69.3XX4,M,Short cord-delivered
66341,663.41,O69.3XX5,M,Short cord-delivered
66341,663.41,O69.3XX9,M,Short cord-delivered
66343,663.43,O69.3XX0,M,Short cord-antepartum
66350,663.50,O69.4XX0,M,Vasa previa-unspecified
66351,663.51,O69.4XX0,M,Vasa previa-delivered
66351,663.51,O69.4XX1,M,Vasa previa-delivered
66351,663.51,O69.4XX2,M,Vasa previa-delivered
66351,663.51,O69.4XX3,M,Vasa previa-delivered
66351,663.51,O69.4XX4,M,Vasa previa-delivered
66351,663.51,O69.4XX5,M,Vasa previa-delivered
66351,663.51,O69.4XX9,M,Vasa previa-delivered
66353,663.53,O69.4XX0,M,Vasa previa-antepartum
66360,663.60,O69.5XX0,M,Vasc lesion cord-unspec
66361,663.61,O69.5XX0,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX1,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX2,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX3,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX4,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX5,M,Vasc lesion cord-deliver
66361,663.61,O69.5XX9,M,Vasc lesion cord-deliver
66363,663.63,O69.5XX0,M,Vasc lesion cord-antepar
66380,663.80,O69.89X0,M,Cord complicat NEC-unsp
66380,663.80,O43.129,M,Cord complicat NEC-unsp
66381,663.81,O69.89X0,M,Cord complicat NEC-deliv
66381,663.81,O43.121,M,Cord complicat NEC-deliv
66381,663.81,O43.122,M,Cord complicat NEC-deliv
66381,663.81,O43.123,M,Cord complicat NEC-deliv
66381,663.81,O69.89X1,M,Cord complicat NEC-deliv
66381,663.81,O69.89X2,M,Cord complicat NEC-deliv
66381,663.81,O69.89X3,M,Cord complicat NEC-deliv
66381,663.81,O69.89X4,M,Cord complicat NEC-deliv
66381,663.81,O69.89X5,M,Cord complicat NEC-deliv
66381,663.81,O69.89X9,M,Cord complicat NEC-deliv
66383,663.83,O69.89X0,M,Cord compl NEC-antepart
66390,663.90,O69.9XX0,M,Cord complicat NOS-unsp
66391,663.91,O69.9XX0,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX1,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX2,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX3,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX4,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX5,M,Cord complicat NOS-deliv
66391,663.91,O69.9XX9,M,Cord complicat NOS-deliv
66393,663.93,O69.9XX0,M,Cord compl NOS-antepart
66400,664.00,O70.0,M,Del w 1 deg lacerat-unsp
66401,664.01,O70.0,M,Del w 1 deg lacerat-del
66404,664.04,O70.0,M,Del w 1 deg lac-postpart
66410,664.10,O70.1,M,Del w 2 deg lacerat-unsp
66411,664.11,O70.1,M,Del w 2 deg lacerat-del
66414,664.14,O70.1,M,Del w 2 deg lac-postpart
66420,664.20,O70.2,M,Del w 3 deg lacerat-unsp
66421,664.21,O70.2,M,Del w 3 deg lacerat-del
66424,664.24,O70.2,M,Del w 3 deg lac-postpart
66430,664.30,O70.3,M,Del w 4 deg lacerat-unsp
66431,664.31,O70.3,M,Del w 4 deg lacerat-del
66434,664.34,O70.3,M,Del w 4 deg lac-postpart
66440,664.40,O70.9,M,Ob perineal lac NOS-unsp
66441,664.41,O70.9,M,Ob perineal lac NOS-del
66444,664.44,O70.9,M,Perineal lac NOS-postpar
66450,664.50,O71.7,M,Ob perineal hematom-unsp
66451,664.51,O71.7,M,Ob perineal hematoma-del
66454,664.54,O71.7,M,Perin hematoma-postpart
66460,664.60,O70.4,M,Anal sphincter tear NOS
66461,664.61,O70.4,M,Anal sphincter tear-del
66464,664.64,O70.4,M,Anal sphinctr tear w p/p
66480,664.80,O71.82,M,Ob perin traum NEC-unsp
66481,664.81,O71.82,M,Ob perineal trau NEC-del
66484,664.84,O71.82,M,Perin traum NEC-postpart
66490,664.90,O71.9,M,Ob perin traum NOS-unsp
66491,664.91,O71.9,M,Ob perineal trau NOS-del
66494,664.94,O71.9,M,Perin traum NOS-postpart
66500,665.00,O71.00,M,Prelabor rupt uter-unsp
66501,665.01,O71.02,M,Prelabor rupt uterus-del
66501,665.01,O71.03,M,Prelabor rupt uterus-del
66503,665.03,O71.02,M,Prelab rupt uter-antepar
66503,665.03,O71.03,M,Prelab rupt uter-antepar
66510,665.10,O71.1,M,Rupture uterus NOS-unsp
66511,665.11,O71.1,M,Rupture uterus NOS-deliv
66520,665.20,O71.2,M,Inversion of uterus-unsp
66522,665.22,O71.2,M,Invers uterus-del w p/p
66524,665.24,O71.2,M,Invers uterus-postpart
66530,665.30,O71.3,M,Lacerat of cervix-unspec
66531,665.31,O71.3,M,Lacerat of cervix-deliv
66534,665.34,O71.3,M,Lacer of cervix-postpart
66540,665.40,O71.4,M,High vaginal lacer-unsp
66541,665.41,O71.4,M,High vaginal lacer-deliv
66544,665.44,O71.4,M,High vaginal lac-postpar
66550,665.50,O71.5,M,Ob inj pelv org NEC-unsp
66551,665.51,O71.5,M,Ob inj pelv org NEC-del
66554,665.54,O71.5,M,Inj pelv org NEC-postpar
66560,665.60,O71.6,M,Damage to pelvic jt-unsp
66561,665.61,O71.6,M,Damage to pelvic jt-del
66564,665.64,O71.6,M,Damage pelvic jt-postpar
66570,665.70,O71.7,M,Ob pelvic hematoma-unsp
66571,665.71,O71.7,M,Ob pelvic hematoma-deliv
66572,665.72,O71.7,M,Pelvic hematom-del w pp
66574,665.74,O71.7,M,Pelvic hematoma-postpart
66580,665.80,O71.89,M,Ob trauma NEC-unspec
66581,665.81,O71.89,M,Ob trauma NEC-delivered
66581,665.81,O71.81,M,Ob trauma NEC-delivered
66582,665.82,O71.89,M,Ob trauma NEC-del w p/p
66582,665.82,O71.81,M,Ob trauma NEC-del w p/p
66583,665.83,O71.89,M,Ob trauma NEC-antepartum
66584,665.84,O71.89,M,Ob trauma NEC-postpartum
66590,665.90,O71.9,M,Ob trauma NOS-unspec
66591,665.91,O71.9,M,Ob trauma NOS-delivered
66592,665.92,O71.9,M,Ob trauma NOS-del w p/p
66593,665.93,O71.9,M,Ob trauma NOS-antepartum
66594,665.94,O71.9,M,Ob trauma NOS-postpartum
66600,666.00,O72.0,M,Third-stage hem-unspec
